515	1289	0.0
826	832	0.0
826	753	0.0
156	937	0.0
981	276	0.0
488	156	0.0
792	916	0.0
792	937	0.0
792	826	0.0
792	156	0.0
1240	919	0.0
1240	621	0.0
758	955	0.0
424	74	0.0
426	864	0.0
426	275	0.0
255	255	0.0
995	621	0.0
318	653	0.0
318	810	0.0
400	74	0.0
1252	74	0.0
1252	211	0.0
1305	916	0.0
753	1253	0.0
753	1299	0.0
916	904	0.0
916	266	0.0
916	518	0.0
1190	1031	0.0
1190	832	0.0
15	1292	0.0
613	1056	0.0
919	608	0.0
919	376	0.0
919	515	0.0
1292	959	0.0
1245	909	0.0
1245	772	0.0
1031	160	0.0
1031	597	0.0
1031	74	0.0
624	318	0.0
310	481	0.0
310	621	0.0
408	753	0.0
883	515	0.0
566	621	0.0
1211	1289	0.0
1034	1299	0.0
682	1289	0.0
855	1289	0.0
975	1031	0.0
77	650	0.0
909	1288	0.0
909	1313	0.0
909	621	0.0
1100	916	0.0
1100	1299	0.0
481	1299	0.0
63	406	0.0
237	63	0.0
1011	63	0.0
904	515	0.0
711	189	0.0
1001	200	0.0
470	904	0.0
470	1076	0.0
470	429	0.0
517	600	0.0
600	600	0.0
309	906	0.0
65	1015	0.0
852	372	0.0
852	1100	0.0
852	144	0.0
852	156	0.0
1299	1015	0.0
1299	376	0.0
276	281	0.0
1056	408	0.0
1056	849	0.0
1056	400	0.0
1203	1190	0.0
915	608	0.0
915	607	0.0
381	156	0.0
780	227	0.0
1296	937	0.0
1296	955	0.0
281	1292	0.0
1257	333	0.0
862	852	0.0
862	1015	0.0
832	1245	0.0
832	826	0.0
1074	1074	0.0
403	515	0.0
1261	1092	0.0
1261	937	0.0
227	65	0.0
227	1299	0.0
518	281	0.0
1015	919	0.0
1015	832	0.0
1015	275	0.0
650	852	0.0
650	937	0.0
650	773	0.0
773	916	0.0
1146	1056	0.0
1146	515	0.0
1313	1289	0.0
1313	515	0.0
1313	304	0.0
246	372	0.0
621	758	0.0
608	372	0.0
608	74	0.0
608	753	0.0
333	160	0.0
333	1252	0.0
333	753	0.0
144	904	0.0
144	1257	0.0
144	333	0.0
1051	1051	0.0
376	160	0.0
376	276	0.0
376	1296	0.0
376	650	0.0
607	650	0.0
515	1257	0.0
826	77	0.0
826	981	0.0
798	74	0.0
771	276	0.0
771	981	0.0
183	276	0.0
183	144	0.0
74	1253	0.0
758	1190	0.0
758	1292	0.0
758	1015	0.0
864	864	0.0
275	852	0.0
1223	753	0.0
1101	943	0.0
1101	825	0.0
318	1006	0.0
810	810	0.0
645	645	0.0
825	825	0.0
400	247	0.0
525	621	0.0
1252	1015	0.0
553	333	0.0
184	621	0.0
277	277	0.0
753	333	0.0
160	227	0.0
160	753	0.0
916	721	0.0
916	556	0.0
1190	937	0.0
1190	281	0.0
15	753	0.0
959	607	0.0
613	1031	0.0
721	1056	0.0
919	852	0.0
919	1313	0.0
1292	1299	0.0
1292	1296	0.0
1292	758	0.0
1292	1252	0.0
1245	372	0.0
1245	1176	0.0
1245	1240	0.0
1031	65	0.0
1031	318	0.0
310	883	0.0
310	64	0.0
408	883	0.0
408	608	0.0
883	875	0.0
566	1056	0.0
566	753	0.0
64	1313	0.0
1289	1030	0.0
1211	582	0.0
359	359	0.0
512	937	0.0
320	333	0.0
1030	916	0.0
1030	1030	0.0
875	1056	0.0
1120	1120	0.0
601	1031	0.0
601	695	0.0
77	919	0.0
77	74	0.0
77	1252	0.0
1100	607	0.0
835	835	0.0
904	406	0.0
200	608	0.0
470	1277	0.0
405	1076	0.0
1020	692	0.0
615	1056	0.0
852	1299	0.0
852	247	0.0
852	184	0.0
1299	1100	0.0
1299	276	0.0
1299	246	0.0
1299	156	0.0
276	1257	0.0
276	518	0.0
276	753	0.0
1056	1023	0.0
1056	614	0.0
1056	247	0.0
1056	382	0.0
1056	426	0.0
459	515	0.0
1203	753	0.0
849	227	0.0
849	650	0.0
849	304	0.0
381	1299	0.0
381	227	0.0
381	607	0.0
381	753	0.0
772	1245	0.0
772	607	0.0
1023	1056	0.0
1023	515	0.0
1160	916	0.0
1092	937	0.0
1260	1190	0.0
1260	77	0.0
780	1292	0.0
780	1260	0.0
1296	1245	0.0
1296	1313	0.0
937	832	0.0
281	919	0.0
281	372	0.0
1257	65	0.0
832	1299	0.0
832	333	0.0
955	1313	0.0
125	125	0.0
409	1056	0.0
409	409	0.0
617	1056	0.0
69	607	0.0
227	372	0.0
227	772	0.0
